Mods count: 149
 
                                      jar name                                        |    notes     |                mod id                 |                                   mod name                                   |          mod version           |                                                                                                                                                                                                                                                                                                                                                                                                               mixin configs                                                                                                                                                                                                                                                                                                                                                                                                               |              modrinth hash               | curseforge hash
DistantHorizons-3.0.1-b-1.21.1-fabric-neoforge.jar                                    |              | distanthorizons                       | Distant Horizons                                                             | 3.0.1-b                        | DistantHorizons.fabric.mixins-refmap.json, DistantHorizons.neoforge.mixins.json, DistantHorizons.fabric.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 92e6df7661677de0fcf99ae82259aa85195847a7 | 1149089850     
    /META-INF/jars/fabric-api-0.115.0+1.21.1.jar                                      |              | fabric-api                            | Fabric API                                                                   | 0.115.0+1.21.1                 |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-api-base-0.115.0.jar                                    |              | fabric-api-base                       | Fabric API Base                                                              | 0.4.42+6573ed8c19              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-api-lookup-api-v1-0.115.0.jar                           |              | fabric-api-lookup-api-v1              | Fabric API Lookup API (v1)                                                   | 1.6.70+b559734419              | fabric-api-lookup-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |                                          |                
        /META-INF/jars/fabric-biome-api-v1-0.115.0.jar                                |              | fabric-biome-api-v1                   | Fabric Biome API (v1)                                                        | 13.0.31+d527f9fd19             | fabric-biome-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-block-api-v1-0.115.0.jar                                |              | fabric-block-api-v1                   | Fabric Block API (v1)                                                        | 1.0.22+0af3f5a719              | fabric-block-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-block-view-api-v2-0.115.0.jar                           |              | fabric-block-view-api-v2              | Fabric BlockView API (v2)                                                    | 1.0.10+6573ed8c19              | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
        /META-INF/jars/fabric-blockrenderlayer-v1-0.115.0.jar                         |              | fabric-blockrenderlayer-v1            | Fabric BlockRenderLayer Registration (v1)                                    | 1.1.52+0af3f5a719              | fabric-blockrenderlayer-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |                                          |                
        /META-INF/jars/fabric-client-tags-api-v1-0.115.0.jar                          |              | fabric-client-tags-api-v1             | Fabric Client Tags                                                           | 1.1.15+6573ed8c19              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-command-api-v1-0.115.0.jar                              |              | fabric-command-api-v1                 | Fabric Command API (v1)                                                      | 1.2.49+f71b366f19              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-command-api-v2-0.115.0.jar                              |              | fabric-command-api-v2                 | Fabric Command API (v2)                                                      | 2.2.28+6ced4dd919              | fabric-command-api-v2.mixins.json, fabric-command-api-v2.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |                                          |                
        /META-INF/jars/fabric-commands-v0-0.115.0.jar                                 |              | fabric-commands-v0                    | Fabric Commands (v0)                                                         | 0.2.66+df3654b319              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-content-registries-v0-0.115.0.jar                       |              | fabric-content-registries-v0          | Fabric Content Registries (v0)                                               | 8.0.18+b559734419              | fabric-content-registries-v0.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |                                          |                
        /META-INF/jars/fabric-convention-tags-v1-0.115.0.jar                          |              | fabric-convention-tags-v1             | Fabric Convention Tags                                                       | 2.1.2+7f945d5b19               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-convention-tags-v2-0.115.0.jar                          |              | fabric-convention-tags-v2             | Fabric Convention Tags (v2)                                                  | 2.9.2+e60e56d419               | fabric-convention-tags-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |                                          |                
        /META-INF/jars/fabric-crash-report-info-v1-0.115.0.jar                        |              | fabric-crash-report-info-v1           | Fabric Crash Report Info (v1)                                                | 0.2.29+0af3f5a719              | fabric-crash-report-info-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |                                          |                
        /META-INF/jars/fabric-data-attachment-api-v1-0.115.0.jar                      |              | fabric-data-attachment-api-v1         | Fabric Data Attachment API (v1)                                              | 1.4.1+9ed317f519               | fabric-data-attachment-api-v1.mixins.json, fabric-data-attachment-api-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |                                          |                
        /META-INF/jars/fabric-data-generation-api-v1-0.115.0.jar                      |              | fabric-data-generation-api-v1         | Fabric Data Generation API (v1)                                              | 20.2.25+16c4ae2519             | fabric-data-generation-api-v1.mixins.json, fabric-data-generation-api-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |                                          |                
        /META-INF/jars/fabric-dimensions-v1-0.115.0.jar                               |              | fabric-dimensions-v1                  | Fabric Dimensions API (v1)                                                   | 4.0.0+6fc22b9919               | fabric-dimensions-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jars/fabric-entity-events-v1-0.115.0.jar                            |              | fabric-entity-events-v1               | Fabric Entity Events (v1)                                                    | 1.7.0+2122d82819               | fabric-entity-events-v1.client.mixins.json, fabric-entity-events-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-events-interaction-v0-0.115.0.jar                       |              | fabric-events-interaction-v0          | Fabric Events Interaction (v0)                                               | 0.7.13+ba9dae0619              | fabric-events-interaction-v0.client.mixins.json, fabric-events-interaction-v0.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |                                          |                
        /META-INF/jars/fabric-game-rule-api-v1-0.115.0.jar                            |              | fabric-game-rule-api-v1               | Fabric Game Rule API (v1)                                                    | 1.0.53+6ced4dd919              | fabric-game-rule-api-v1.mixins.json, fabric-game-rule-api-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-item-api-v1-0.115.0.jar                                 |              | fabric-item-api-v1                    | Fabric Item API (v1)                                                         | 11.1.1+d5debaed19              | fabric-item-api-v1.client.mixins.json, fabric-item-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
        /META-INF/jars/fabric-item-group-api-v1-0.115.0.jar                           |              | fabric-item-group-api-v1              | Fabric Item Group API (v1)                                                   | 4.1.6+6823f7cd19               | fabric-item-group-api-v1.client.mixins.json, fabric-item-group-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
        /META-INF/jars/fabric-key-binding-api-v1-0.115.0.jar                          |              | fabric-key-binding-api-v1             | Fabric Key Binding API (v1)                                                  | 1.0.47+0af3f5a719              | fabric-key-binding-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
        /META-INF/jars/fabric-keybindings-v0-0.115.0.jar                              |              | fabric-keybindings-v0                 | Fabric Key Bindings (v0)                                                     | 0.2.45+df3654b319              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-lifecycle-events-v1-0.115.0.jar                         |              | fabric-lifecycle-events-v1            | Fabric Lifecycle Events (v1)                                                 | 2.5.0+01d9a51c19               | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
        /META-INF/jars/fabric-loot-api-v2-0.115.0.jar                                 |              | fabric-loot-api-v2                    | Fabric Loot API (v2)                                                         | 3.0.15+3f89f5a519              | fabric-loot-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |                                          |                
        /META-INF/jars/fabric-loot-api-v3-0.115.0.jar                                 |              | fabric-loot-api-v3                    | Fabric Loot API (v3)                                                         | 1.0.3+3f89f5a519               | fabric-loot-api-v3.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |                                          |                
        /META-INF/jars/fabric-message-api-v1-0.115.0.jar                              |              | fabric-message-api-v1                 | Fabric Message API (v1)                                                      | 6.0.13+6573ed8c19              | fabric-message-api-v1.client.mixins.json, fabric-message-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |                                          |                
        /META-INF/jars/fabric-model-loading-api-v1-0.115.0.jar                        |              | fabric-model-loading-api-v1           | Fabric Model Loading API (v1)                                                | 2.0.0+fe474d6b19               | fabric-model-loading-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |                                          |                
        /META-INF/jars/fabric-networking-api-v1-0.115.0.jar                           |              | fabric-networking-api-v1              | Fabric Networking API (v1)                                                   | 4.3.0+c7469b2119               | fabric-networking-api-v1.mixins.json, fabric-networking-api-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
        /META-INF/jars/fabric-object-builder-api-v1-0.115.0.jar                       |              | fabric-object-builder-api-v1          | Fabric Object Builder API (v1)                                               | 15.2.1+40875a9319              | fabric-object-builder-v1.mixins.json, fabric-object-builder-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
        /META-INF/jars/fabric-particles-v1-0.115.0.jar                                |              | fabric-particles-v1                   | Fabric Particles (v1)                                                        | 4.0.2+6573ed8c19               | fabric-particles-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |                                          |                
        /META-INF/jars/fabric-recipe-api-v1-0.115.0.jar                               |              | fabric-recipe-api-v1                  | Fabric Recipe API (v1)                                                       | 5.0.14+248df81c19              | fabric-recipe-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jars/fabric-registry-sync-v0-0.115.0.jar                            |              | fabric-registry-sync-v0               | Fabric Registry Sync (v0)                                                    | 5.2.0+34f5d91419               | fabric-registry-sync-v0.mixins.json, fabric-registry-sync-v0.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-renderer-api-v1-0.115.0.jar                             |              | fabric-renderer-api-v1                | Fabric Renderer API (v1)                                                     | 3.4.0+c705a49c19               | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-renderer-indigo-0.115.0.jar                             |              | fabric-renderer-indigo                | Fabric Renderer - Indigo                                                     | 1.7.0+c705a49c19               | fabric-renderer-indigo.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
        /META-INF/jars/fabric-renderer-registries-v1-0.115.0.jar                      |              | fabric-renderer-registries-v1         | Fabric Renderer Registries (v1)                                              | 3.2.68+df3654b319              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jars/fabric-rendering-data-attachment-v1-0.115.0.jar                |              | fabric-rendering-data-attachment-v1   | Fabric Rendering Data Attachment (v1)                                        | 0.3.48+73761d2e19              | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |                                          |                
